Cedarville (Mich.),Cedarville (Mich.),http://id.loc.gov/authorities/names/n2012078363.html
Cement City (Mich.),,
Central America,Nicaragua,http://id.loc.gov/authorities/names/n80009698.html
Central Lake (Mich.),Central Lake Township (Mich.),http://id.loc.gov/authorities/names/n78048780.html
Centreville (Mich.),Centreville (Mich.),http://id.loc.gov/authorities/names/n78047557.html
Ceresco (Mich.),,
Cerro Tololo Inter-American Observatory,,
Champion (Mich.),Champion (Mich.),http://id.loc.gov/authorities/names/n2008042994.html
Charlevoix (Mich.),Charlevoix County (Mich.),http://id.loc.gov/authorities/names/n81002806.html
Charlevoix County (Mich.),Charlevoix County (Mich.),http://id.loc.gov/authorities/names/n81002806.html
Charlotte (Mich.),Charlotte (Mich.),http://id.loc.gov/authorities/names/n80104006.html
Charlotte (N.C.),Public Library of Charlotte and Mecklenburg County (N.C.),http://id.loc.gov/authorities/names/n88648143.html
Chase (Mich.),Chase (Mich.),http://id.loc.gov/authorities/names/n85188938.html
Chase S. Osborn Preserve (Mich.),,
Chassell (Mich.),Chassell (Mich.),http://id.loc.gov/authorities/names/n2007162467.html
Cheboygan (Mich.),Cheboygan County (Mich.),http://id.loc.gov/authorities/names/n81091936.html
Cheboygan County (Mich.),Cheboygan County (Mich.),http://id.loc.gov/authorities/names/n81091936.html
Cheboygan State Park (Mich.),,
"Cheever Court (Ann Arbor, Mich.)",,
Chelsea (Mich.),Chelsea (Mich.),http://id.loc.gov/authorities/names/n85064194.html
"Chemung, Lake (Mich.)",,
Chesaning (Mich.),Chesaning (Mich.),http://id.loc.gov/authorities/names/n82062703.html
Chicago (Ill.),Rome,http://id.loc.gov/authorities/names/n79039816.html
Chicago Sanitary and Ship Canal (Ill.),,
Chile,Chile,http://id.loc.gov/authorities/names/n79061242.html
Chilson (Mich.),,
China,Taiwan,http://id.loc.gov/authorities/names/n80022631.html
Chippewa County (Mich.),Sault Sainte Marie (Mich.),http://id.loc.gov/authorities/names/n81003784.html
Chippewa Lake (Mich.),,
Chippewa River (Wis.),,
Chippewa Tribe,Lac Courte Oreilles Band of Lake Superior Chippewa Indians of Wisconsin,http://id.loc.gov/authorities/names/no95045278.html
Christmas (Mich.),,
"Church Street (Ann Arbor, Mich.)",,
Clare (Mich.),Clare County (Mich.),http://id.loc.gov/authorities/names/n79055303.html
Clare County (Mich.),Clare County (Mich.),http://id.loc.gov/authorities/names/n79055303.html
"Clarenceville (Farmington Hills, Mich.)",,
Clarion (Mich.),,
Clarklake (Mich.),Clarklake (Mich.),http://id.loc.gov/authorities/names/no2010067204.html
Clarkston (Mich.),Clarkston (Mich.),http://id.loc.gov/authorities/names/n88283222.html
Clayton (Mich.),"Clayton Township (Genesee County, Mich.)",http://id.loc.gov/authorities/names/n2011023824.html
Cleveland (Ohio),Cleveland (Ohio),http://id.loc.gov/authorities/names/n79086863.html
Cliff Mine (Mich.),,
Clifton (Mich.),Clifton (Mich.),http://id.loc.gov/authorities/names/n99263029.html
Climax (Mich.),Climax Township (Mich.),http://id.loc.gov/authorities/names/no2009004515.html
"Clinton (Lenawee County, Mich.)","Clinton (Lenawee County, Mich.)",http://id.loc.gov/authorities/names/n85189101.html
Clinton (Mich.),"Clinton Township (Macomb County, Mich.)",http://id.loc.gov/authorities/names/no2010073492.html
Clinton County (Mich.),"Clinton Township (Macomb County, Mich.)",http://id.loc.gov/authorities/names/no2010073492.html
Clinton River (Mich.),Clinton River Watershed Council (Mich.),http://id.loc.gov/authorities/names/n93079095.html
Clio (Mich.),Clio (Mich.),http://id.loc.gov/authorities/names/n85064134.html
Cloverdale (Mich.),,
Coats Grove (Mich.),,
"Cobblestone Farm (Ann Arbor, Mich.)",,
Coburntown (Mich.),,
Cohoctah (Mich.),,
Coldwater (Mich.),"Coldwater Township (Branch County, Mich.)",http://id.loc.gov/authorities/names/no2012056486.html
Coleman (Mich.),,
Cologne (Germany),Cologne (Germany),http://id.loc.gov/authorities/names/n80050882.html
Coloma (Mich.),Coloma Township (Mich.),http://id.loc.gov/authorities/names/no2009055741.html
Colombia,Colombia,http://id.loc.gov/authorities/names/n79084451.html
Colon (Mich.),Colon (Mich.),http://id.loc.gov/authorities/names/n98007642.html
Colonial Point Forest (Mich.),,
Colorado,Colorado,http://id.loc.gov/authorities/names/n80125532.html
Colorado River (Colo.-Mexico),,
Colorado Springs (Colo.),Colorado Springs (Colo.),http://id.loc.gov/authorities/names/n79084870.html
Columbiaville (Mich.),Columbiaville (Mich.),http://id.loc.gov/authorities/names/n80016760.html
Comins (Mich.),,
Concord (Mich.),Concord Township (Mich.),http://id.loc.gov/authorities/names/no2010165898.html
