"sound discs : [x]-[x] in., digitized video",1
sound tape reel,22
sound tape reel: [x] [x]/[x] ips,12
sound tape reel: [x]-[x]/[x] ips,7
sound tape reel: ca. [x] min,2
sound tape reels,10
sound tape reels : [x] [x]/[x] - [x] [x]/[x] ips,1
sound tape reels: [x] [x]/[x] ips,5
sound tape reels: [x]-[x]/[x] ips,1
sound tapes,1
souvenir packet of [x] post cards with envelope,1
spiral notebooks,1
streaming file,1
strips of color negatives,1
"strips, of furnishings",1
"survey, architectural",3
"survey, architectural drawings",1
"survey, demolition",1
"survey, site plan",2
"survey, utility",1
"surveys, architectural drawings",2
"surveys, perspectives",1
tablets,1
tagboard folders,1
tape,6
tape reels,3
tape: [x] min,8
tape: [x]:[x] min,7
tapes,476
tapes with partial transcription,1
tintypes,1
titled Days of absence,1
titles,2
track stereo,1
transcription,1
transcripts,1
"transcripts, indices",1
transparencies,1
transparencies by Balthazar Korab,1
traycase,1
trays,1
tube,4
tubes,6
tubes of drawings,1
u-matic videocassette,1
undated,3
unembroidered collars,1
unidentified files,1
unidentified files of media guide,1
"utility, architectural",1
"utility, architectural drawings",2
"utility, structural",1
v,24
v. (outsize,2
v. [outsize,1
v. [x] only,1
"v., some gaps",1
versions,3
vhr videocassettes,1
vhs tapes,4
vhs videotapes,1
videocassette,1
"videocassette, U-matic",1
videocassettes,6
videos,1
videotape,3
videotapes,33
"videotapes, U-matic",1
vinyl record disc,1
vol,4
vol. And [x] folder,1
vol. [outsize,1
vols,11
volume,825
volume [x] digital files,1
volume of published articles,1
volume on [x] microfilm reel,1
volume unbound,1
volume with [x] images,1
"volume, notes",1
volumes,1888
volumes folders,1
volumes of typescript,1
volumes original,1
"volumes, box",1
"volumes, l folder",1
"volumes, loose clippings",1
volumes/bundles,2
websites (multiple captures,7
white,1
whiteprint,1
with blue wraps,1
with brown wraps,1
"with daughter, Kay",1
with graduate students,1
with later additions tipped in,1
with wife,2
without numbers by Stegeman,1
wooden box,1
x [x] cm,128
x [x] cm. [x]-[x]/[x] x [x] in.) or smaller,1
x [x] in.) or smaller,2
x [x]-[x]/[x] cm,2
x [x]-[x]/[x] in.) or smaller,24
x [x]-[x]/[x]in.) or smaller,2
x [x]cm,1
x[x] cm,3
yellow note paper,1
zip disks,3
zip disks included,1
zip file,1
